"Notes"	"State"	"State Code"	"Age"	"Age Code"	"Gender"	"Gender Code"	Population
	"Pennsylvania"	"42"	"65 years"	"65"	"Male"	"M"	1690784
	"Pennsylvania"	"42"	"66 years"	"66"	"Female"	"F"	1872743
	"Pennsylvania"	"42"	"66 years"	"66"	"Male"	"M"	1626222
	"Pennsylvania"	"42"	"67 years"	"67"	"Female"	"F"	1834919
	"Pennsylvania"	"42"	"67 years"	"67"	"Male"	"M"	1576963
	"Pennsylvania"	"42"	"68 years"	"68"	"Female"	"F"	1787266
	"Pennsylvania"	"42"	"68 years"	"68"	"Male"	"M"	1512320
	"Pennsylvania"	"42"	"69 years"	"69"	"Female"	"F"	1751448
	"Pennsylvania"	"42"	"69 years"	"69"	"Male"	"M"	1453261
	"Pennsylvania"	"42"	"70 years"	"70"	"Female"	"F"	1709121
	"Pennsylvania"	"42"	"70 years"	"70"	"Male"	"M"	1390793
	"Pennsylvania"	"42"	"71 years"	"71"	"Female"	"F"	1661421
	"Pennsylvania"	"42"	"71 years"	"71"	"Male"	"M"	1329390
	"Pennsylvania"	"42"	"72 years"	"72"	"Female"	"F"	1620996
	"Pennsylvania"	"42"	"72 years"	"72"	"Male"	"M"	1275914
	"Pennsylvania"	"42"	"73 years"	"73"	"Female"	"F"	1557066
	"Pennsylvania"	"42"	"73 years"	"73"	"Male"	"M"	1205289
	"Pennsylvania"	"42"	"74 years"	"74"	"Female"	"F"	1527751
	"Pennsylvania"	"42"	"74 years"	"74"	"Male"	"M"	1151990
	"Pennsylvania"	"42"	"75 years"	"75"	"Female"	"F"	1487616
	"Pennsylvania"	"42"	"75 years"	"75"	"Male"	"M"	1093398
	"Pennsylvania"	"42"	"76 years"	"76"	"Female"	"F"	1433620
	"Pennsylvania"	"42"	"76 years"	"76"	"Male"	"M"	1030831
	"Pennsylvania"	"42"	"77 years"	"77"	"Female"	"F"	1370002
	"Pennsylvania"	"42"	"77 years"	"77"	"Male"	"M"	962011
	"Pennsylvania"	"42"	"78 years"	"78"	"Female"	"F"	1328692
	"Pennsylvania"	"42"	"78 years"	"78"	"Male"	"M"	900469
	"Pennsylvania"	"42"	"79 years"	"79"	"Female"	"F"	1274834
	"Pennsylvania"	"42"	"79 years"	"79"	"Male"	"M"	837132
	"Pennsylvania"	"42"	"80 years"	"80"	"Female"	"F"	1208412
	"Pennsylvania"	"42"	"80 years"	"80"	"Male"	"M"	769078
	"Pennsylvania"	"42"	"81 years"	"81"	"Female"	"F"	1143630
	"Pennsylvania"	"42"	"81 years"	"81"	"Male"	"M"	703989
	"Pennsylvania"	"42"	"82 years"	"82"	"Female"	"F"	1080758
	"Pennsylvania"	"42"	"82 years"	"82"	"Male"	"M"	643984
	"Pennsylvania"	"42"	"83 years"	"83"	"Female"	"F"	1012439
	"Pennsylvania"	"42"	"83 years"	"83"	"Male"	"M"	577122
	"Pennsylvania"	"42"	"84 years"	"84"	"Female"	"F"	936839
	"Pennsylvania"	"42"	"84 years"	"84"	"Male"	"M"	510792
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Female"	"F"	5554372
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Male"	"M"	2386019
	"Rhode Island"	"44"	"14 years"	"14"	"Female"	"F"	190477
	"Rhode Island"	"44"	"14 years"	"14"	"Male"	"M"	200830
	"Rhode Island"	"44"	"15 years"	"15"	"Female"	"F"	192169
	"Rhode Island"	"44"	"15 years"	"15"	"Male"	"M"	202753
	"Rhode Island"	"44"	"16 years"	"16"	"Female"	"F"	192205
	"Rhode Island"	"44"	"16 years"	"16"	"Male"	"M"	204080
	"Rhode Island"	"44"	"17 years"	"17"	"Female"	"F"	195787
	"Rhode Island"	"44"	"17 years"	"17"	"Male"	"M"	205851
	"Rhode Island"	"44"	"18 years"	"18"	"Female"	"F"	243088
	"Rhode Island"	"44"	"18 years"	"18"	"Male"	"M"	237023
	"Rhode Island"	"44"	"19 years"	"19"	"Female"	"F"	273259
	"Rhode Island"	"44"	"19 years"	"19"	"Male"	"M"	264725
	"Rhode Island"	"44"	"20 years"	"20"	"Female"	"F"	261505
	"Rhode Island"	"44"	"20 years"	"20"	"Male"	"M"	258009
	"Rhode Island"	"44"	"21 years"	"21"	"Female"	"F"	251819
	"Rhode Island"	"44"	"21 years"	"21"	"Male"	"M"	251315
	"Rhode Island"	"44"	"22 years"	"22"	"Female"	"F"	228068
	"Rhode Island"	"44"	"22 years"	"22"	"Male"	"M"	234806
	"Rhode Island"	"44"	"23 years"	"23"	"Female"	"F"	218198
	"Rhode Island"	"44"	"23 years"	"23"	"Male"	"M"	222012
	"Rhode Island"	"44"	"24 years"	"24"	"Female"	"F"	219095
	"Rhode Island"	"44"	"24 years"	"24"	"Male"	"M"	221653
	"Rhode Island"	"44"	"25 years"	"25"	"Female"	"F"	217126
	"Rhode Island"	"44"	"25 years"	"25"	"Male"	"M"	221410
	"Rhode Island"	"44"	"26 years"	"26"	"Female"	"F"	218510
	"Rhode Island"	"44"	"26 years"	"26"	"Male"	"M"	220215
	"Rhode Island"	"44"	"27 years"	"27"	"Female"	"F"	215630
	"Rhode Island"	"44"	"27 years"	"27"	"Male"	"M"	219668
	"Rhode Island"	"44"	"28 years"	"28"	"Female"	"F"	214991
	"Rhode Island"	"44"	"28 years"	"28"	"Male"	"M"	210998
	"Rhode Island"	"44"	"29 years"	"29"	"Female"	"F"	213960
	"Rhode Island"	"44"	"29 years"	"29"	"Male"	"M"	210770
	"Rhode Island"	"44"	"30 years"	"30"	"Female"	"F"	216750
	"Rhode Island"	"44"	"30 years"	"30"	"Male"	"M"	213732
	"Rhode Island"	"44"	"31 years"	"31"	"Female"	"F"	211783
	"Rhode Island"	"44"	"31 years"	"31"	"Male"	"M"	208093
	"Rhode Island"	"44"	"32 years"	"32"	"Female"	"F"	216799
	"Rhode Island"	"44"	"32 years"	"32"	"Male"	"M"	210000
	"Rhode Island"	"44"	"33 years"	"33"	"Female"	"F"	219520
	"Rhode Island"	"44"	"33 years"	"33"	"Male"	"M"	212301
	"Rhode Island"	"44"	"34 years"	"34"	"Female"	"F"	224544
	"Rhode Island"	"44"	"34 years"	"34"	"Male"	"M"	219543
	"Rhode Island"	"44"	"35 years"	"35"	"Female"	"F"	228062
	"Rhode Island"	"44"	"35 years"	"35"	"Male"	"M"	220225
	"Rhode Island"	"44"	"36 years"	"36"	"Female"	"F"	225726
	"Rhode Island"	"44"	"36 years"	"36"	"Male"	"M"	220041
	"Rhode Island"	"44"	"37 years"	"37"	"Female"	"F"	227800
	"Rhode Island"	"44"	"37 years"	"37"	"Male"	"M"	219632
	"Rhode Island"	"44"	"38 years"	"38"	"Female"	"F"	224022
	"Rhode Island"	"44"	"38 years"	"38"	"Male"	"M"	217005
	"Rhode Island"	"44"	"39 years"	"39"	"Female"	"F"	229060
	"Rhode Island"	"44"	"39 years"	"39"	"Male"	"M"	222119
	"Rhode Island"	"44"	"40 years"	"40"	"Female"	"F"	227233
	"Rhode Island"	"44"	"40 years"	"40"	"Male"	"M"	221635
	"Rhode Island"	"44"	"41 years"	"41"	"Female"	"F"	226785
	"Rhode Island"	"44"	"41 years"	"41"	"Male"	"M"	218103
	"Rhode Island"	"44"	"42 years"	"42"	"Female"	"F"	227029
	"Rhode Island"	"44"	"42 years"	"42"	"Male"	"M"	219931
	"Rhode Island"	"44"	"43 years"	"43"	"Female"	"F"	229205
	"Rhode Island"	"44"	"43 years"	"43"	"Male"	"M"	218432
	"Rhode Island"	"44"	"44 years"	"44"	"Female"	"F"	228935
	"Rhode Island"	"44"	"44 years"	"44"	"Male"	"M"	219308
	"Rhode Island"	"44"	"45 years"	"45"	"Female"	"F"	229283
	"Rhode Island"	"44"	"45 years"	"45"	"Male"	"M"	218826
	"Rhode Island"	"44"	"46 years"	"46"	"Female"	"F"	225886
	"Rhode Island"	"44"	"46 years"	"46"	"Male"	"M"	212707
	"Rhode Island"	"44"	"47 years"	"47"	"Female"	"F"	225092
	"Rhode Island"	"44"	"47 years"	"47"	"Male"	"M"	212702
	"Rhode Island"	"44"	"48 years"	"48"	"Female"	"F"	222167
	"Rhode Island"	"44"	"48 years"	"48"	"Male"	"M"	207997
	"Rhode Island"	"44"	"49 years"	"49"	"Female"	"F"	222298
	"Rhode Island"	"44"	"49 years"	"49"	"Male"	"M"	208772
	"Rhode Island"	"44"	"50 years"	"50"	"Female"	"F"	217132
	"Rhode Island"	"44"	"50 years"	"50"	"Male"	"M"	206497
	"Rhode Island"	"44"	"51 years"	"51"	"Female"	"F"	212025
	"Rhode Island"	"44"	"51 years"	"51"	"Male"	"M"	200442
	"Rhode Island"	"44"	"52 years"	"52"	"Female"	"F"	210205
	"Rhode Island"	"44"	"52 years"	"52"	"Male"	"M"	195892
	"Rhode Island"	"44"	"53 years"	"53"	"Female"	"F"	207244
	"Rhode Island"	"44"	"53 years"	"53"	"Male"	"M"	193322
	"Rhode Island"	"44"	"54 years"	"54"	"Female"	"F"	203385
	"Rhode Island"	"44"	"54 years"	"54"	"Male"	"M"	189940
	"Rhode Island"	"44"	"55 years"	"55"	"Female"	"F"	196683
	"Rhode Island"	"44"	"55 years"	"55"	"Male"	"M"	183297
	"Rhode Island"	"44"	"56 years"	"56"	"Female"	"F"	192360
	"Rhode Island"	"44"	"56 years"	"56"	"Male"	"M"	178855
	"Rhode Island"	"44"	"57 years"	"57"	"Female"	"F"	188253
	"Rhode Island"	"44"	"57 years"	"57"	"Male"	"M"	174392
	"Rhode Island"	"44"	"58 years"	"58"	"Female"	"F"	180458
	"Rhode Island"	"44"	"58 years"	"58"	"Male"	"M"	167264
	"Rhode Island"	"44"	"59 years"	"59"	"Female"	"F"	177695
	"Rhode Island"	"44"	"59 years"	"59"	"Male"	"M"	162291
	"Rhode Island"	"44"	"60 years"	"60"	"Female"	"F"	172974
	"Rhode Island"	"44"	"60 years"	"60"	"Male"	"M"	157431
	"Rhode Island"	"44"	"61 years"	"61"	"Female"	"F"	166621
	"Rhode Island"	"44"	"61 years"	"61"	"Male"	"M"	151878
	"Rhode Island"	"44"	"62 years"	"62"	"Female"	"F"	162186
	"Rhode Island"	"44"	"62 years"	"62"	"Male"	"M"	146727
	"Rhode Island"	"44"	"63 years"	"63"	"Female"	"F"	158711
	"Rhode Island"	"44"	"63 years"	"63"	"Male"	"M"	141067
	"Rhode Island"	"44"	"64 years"	"64"	"Female"	"F"	154598
	"Rhode Island"	"44"	"64 years"	"64"	"Male"	"M"	136738
	"Rhode Island"	"44"	"65 years"	"65"	"Female"	"F"	149741
	"Rhode Island"	"44"	"65 years"	"65"	"Male"	"M"	131006
	"Rhode Island"	"44"	"66 years"	"66"	"Female"	"F"	144684
	"Rhode Island"	"44"	"66 years"	"66"	"Male"	"M"	125767
	"Rhode Island"	"44"	"67 years"	"67"	"Female"	"F"	143092
	"Rhode Island"	"44"	"67 years"	"67"	"Male"	"M"	121654
	"Rhode Island"	"44"	"68 years"	"68"	"Female"	"F"	136797
	"Rhode Island"	"44"	"68 years"	"68"	"Male"	"M"	115257
	"Rhode Island"	"44"	"69 years"	"69"	"Female"	"F"	135248
	"Rhode Island"	"44"	"69 years"	"69"	"Male"	"M"	112260
	"Rhode Island"	"44"	"70 years"	"70"	"Female"	"F"	131464
	"Rhode Island"	"44"	"70 years"	"70"	"Male"	"M"	105992
	"Rhode Island"	"44"	"71 years"	"71"	"Female"	"F"	128291
	"Rhode Island"	"44"	"71 years"	"71"	"Male"	"M"	101945
	"Rhode Island"	"44"	"72 years"	"72"	"Female"	"F"	125150
	"Rhode Island"	"44"	"72 years"	"72"	"Male"	"M"	97273
	"Rhode Island"	"44"	"73 years"	"73"	"Female"	"F"	121385
	"Rhode Island"	"44"	"73 years"	"73"	"Male"	"M"	92248
	"Rhode Island"	"44"	"74 years"	"74"	"Female"	"F"	118249
	"Rhode Island"	"44"	"74 years"	"74"	"Male"	"M"	87846
	"Rhode Island"	"44"	"75 years"	"75"	"Female"	"F"	114392
	"Rhode Island"	"44"	"75 years"	"75"	"Male"	"M"	82622
	"Rhode Island"	"44"	"76 years"	"76"	"Female"	"F"	111110
	"Rhode Island"	"44"	"76 years"	"76"	"Male"	"M"	79057
	"Rhode Island"	"44"	"77 years"	"77"	"Female"	"F"	108149
	"Rhode Island"	"44"	"77 years"	"77"	"Male"	"M"	73595
	"Rhode Island"	"44"	"78 years"	"78"	"Female"	"F"	104891
	"Rhode Island"	"44"	"78 years"	"78"	"Male"	"M"	68631
	"Rhode Island"	"44"	"79 years"	"79"	"Female"	"F"	100182
	"Rhode Island"	"44"	"79 years"	"79"	"Male"	"M"	65076
	"Rhode Island"	"44"	"80 years"	"80"	"Female"	"F"	95942
	"Rhode Island"	"44"	"80 years"	"80"	"Male"	"M"	59912
	"Rhode Island"	"44"	"81 years"	"81"	"Female"	"F"	92149
	"Rhode Island"	"44"	"81 years"	"81"	"Male"	"M"	54709
	"Rhode Island"	"44"	"82 years"	"82"	"Female"	"F"	88621
	"Rhode Island"	"44"	"82 years"	"82"	"Male"	"M"	50795
	"Rhode Island"	"44"	"83 years"	"83"	"Female"	"F"	83508
	"Rhode Island"	"44"	"83 years"	"83"	"Male"	"M"	44659
	"Rhode Island"	"44"	"84 years"	"84"	"Female"	"F"	78080
	"Rhode Island"	"44"	"84 years"	"84"	"Male"	"M"	40901
	"Rhode Island"	"44"	"85+ years"	"85+"	"Female"	"F"	495177
	"Rhode Island"	"44"	"85+ years"	"85+"	"Male"	"M"	199883
	"South Carolina"	"45"	"14 years"	"14"	"Female"	"F"	854842
	"South Carolina"	"45"	"14 years"	"14"	"Male"	"M"	891539
	"South Carolina"	"45"	"15 years"	"15"	"Female"	"F"	859654
	"South Carolina"	"45"	"15 years"	"15"	"Male"	"M"	897553
	"South Carolina"	"45"	"16 years"	"16"	"Female"	"F"	858479
	"South Carolina"	"45"	"16 years"	"16"	"Male"	"M"	899238
	"South Carolina"	"45"	"17 years"	"17"	"Female"	"F"	866041
	"South Carolina"	"45"	"17 years"	"17"	"Male"	"M"	901861
	"South Carolina"	"45"	"18 years"	"18"	"Female"	"F"	905792
	"South Carolina"	"45"	"18 years"	"18"	"Male"	"M"	951118
	"South Carolina"	"45"	"19 years"	"19"	"Female"	"F"	952679
	"South Carolina"	"45"	"19 years"	"19"	"Male"	"M"	1009898
	"South Carolina"	"45"	"20 years"	"20"	"Female"	"F"	936363
	"South Carolina"	"45"	"20 years"	"20"	"Male"	"M"	991183
	"South Carolina"	"45"	"21 years"	"21"	"Female"	"F"	930419
	"South Carolina"	"45"	"21 years"	"21"	"Male"	"M"	973560
	"South Carolina"	"45"	"22 years"	"22"	"Female"	"F"	914887
	"South Carolina"	"45"	"22 years"	"22"	"Male"	"M"	942136
	"South Carolina"	"45"	"23 years"	"23"	"Female"	"F"	904939
	"South Carolina"	"45"	"23 years"	"23"	"Male"	"M"	922236
	"South Carolina"	"45"	"24 years"	"24"	"Female"	"F"	902133
	"South Carolina"	"45"	"24 years"	"24"	"Male"	"M"	908368
	"South Carolina"	"45"	"25 years"	"25"	"Female"	"F"	907706
	"South Carolina"	"45"	"25 years"	"25"	"Male"	"M"	905233
	"South Carolina"	"45"	"26 years"	"26"	"Female"	"F"	903012
	"South Carolina"	"45"	"26 years"	"26"	"Male"	"M"	892344
	"South Carolina"	"45"	"27 years"	"27"	"Female"	"F"	908253
	"South Carolina"	"45"	"27 years"	"27"	"Male"	"M"	890638
	"South Carolina"	"45"	"28 years"	"28"	"Female"	"F"	891950
	"South Carolina"	"45"	"28 years"	"28"	"Male"	"M"	876726
	"South Carolina"	"45"	"29 years"	"29"	"Female"	"F"	890018
	"South Carolina"	"45"	"29 years"	"29"	"Male"	"M"	876546
	"South Carolina"	"45"	"30 years"	"30"	"Female"	"F"	891846
	"South Carolina"	"45"	"30 years"	"30"	"Male"	"M"	877134
	"South Carolina"	"45"	"31 years"	"31"	"Female"	"F"	883729
	"South Carolina"	"45"	"31 years"	"31"	"Male"	"M"	867112
	"South Carolina"	"45"	"32 years"	"32"	"Female"	"F"	890726
	"South Carolina"	"45"	"32 years"	"32"	"Male"	"M"	869999
	"South Carolina"	"45"	"33 years"	"33"	"Female"	"F"	898711
	"South Carolina"	"45"	"33 years"	"33"	"Male"	"M"	865835
	"South Carolina"	"45"	"34 years"	"34"	"Female"	"F"	908273
	"South Carolina"	"45"	"34 years"	"34"	"Male"	"M"	881306
	"South Carolina"	"45"	"35 years"	"35"	"Female"	"F"	916466
	"South Carolina"	"45"	"35 years"	"35"	"Male"	"M"	889618
	"South Carolina"	"45"	"36 years"	"36"	"Female"	"F"	916249
	"South Carolina"	"45"	"36 years"	"36"	"Male"	"M"	882820
	"South Carolina"	"45"	"37 years"	"37"	"Female"	"F"	912548
	"South Carolina"	"45"	"37 years"	"37"	"Male"	"M"	877539
	"South Carolina"	"45"	"38 years"	"38"	"Female"	"F"	907563
	"South Carolina"	"45"	"38 years"	"38"	"Male"	"M"	868048
	"South Carolina"	"45"	"39 years"	"39"	"Female"	"F"	922951
	"South Carolina"	"45"	"39 years"	"39"	"Male"	"M"	887290
	"South Carolina"	"45"	"40 years"	"40"	"Female"	"F"	924229
	"South Carolina"	"45"	"40 years"	"40"	"Male"	"M"	886255
	"South Carolina"	"45"	"41 years"	"41"	"Female"	"F"	915002
	"South Carolina"	"45"	"41 years"	"41"	"Male"	"M"	876667
	"South Carolina"	"45"	"42 years"	"42"	"Female"	"F"	917178
	"South Carolina"	"45"	"42 years"	"42"	"Male"	"M"	877634
	"South Carolina"	"45"	"43 years"	"43"	"Female"	"F"	922092
	"South Carolina"	"45"	"43 years"	"43"	"Male"	"M"	873539
	"South Carolina"	"45"	"44 years"	"44"	"Female"	"F"	919119
	"South Carolina"	"45"	"44 years"	"44"	"Male"	"M"	871921
	"South Carolina"	"45"	"45 years"	"45"	"Female"	"F"	914959
	"South Carolina"	"45"	"45 years"	"45"	"Male"	"M"	869448
	"South Carolina"	"45"	"46 years"	"46"	"Female"	"F"	906024
	"South Carolina"	"45"	"46 years"	"46"	"Male"	"M"	856259
	"South Carolina"	"45"	"47 years"	"47"	"Female"	"F"	907498
	"South Carolina"	"45"	"47 years"	"47"	"Male"	"M"	851882
	"South Carolina"	"45"	"48 years"	"48"	"Female"	"F"	890226
	"South Carolina"	"45"	"48 years"	"48"	"Male"	"M"	833475
	"South Carolina"	"45"	"49 years"	"49"	"Female"	"F"	892804
	"South Carolina"	"45"	"49 years"	"49"	"Male"	"M"	837832
	"South Carolina"	"45"	"50 years"	"50"	"Female"	"F"	881702
	"South Carolina"	"45"	"50 years"	"50"	"Male"	"M"	822289
	"South Carolina"	"45"	"51 years"	"51"	"Female"	"F"	862336
	"South Carolina"	"45"	"51 years"	"51"	"Male"	"M"	805499
	"South Carolina"	"45"	"52 years"	"52"	"Female"	"F"	856414
	"South Carolina"	"45"	"52 years"	"52"	"Male"	"M"	793383
	"South Carolina"	"45"	"53 years"	"53"	"Female"	"F"	848861
	"South Carolina"	"45"	"53 years"	"53"	"Male"	"M"	779516
	"South Carolina"	"45"	"54 years"	"54"	"Female"	"F"	842432
	"South Carolina"	"45"	"54 years"	"54"	"Male"	"M"	772145
	"South Carolina"	"45"	"55 years"	"55"	"Female"	"F"	823993
	"South Carolina"	"45"	"55 years"	"55"	"Male"	"M"	753506
	"South Carolina"	"45"	"56 years"	"56"	"Female"	"F"	809833
	"South Carolina"	"45"	"56 years"	"56"	"Male"	"M"	735639
	"South Carolina"	"45"	"57 years"	"57"	"Female"	"F"	796221
	"South Carolina"	"45"	"57 years"	"57"	"Male"	"M"	718377
	"South Carolina"	"45"	"58 years"	"58"	"Female"	"F"	776075
	"South Carolina"	"45"	"58 years"	"58"	"Male"	"M"	697050
	"South Carolina"	"45"	"59 years"	"59"	"Female"	"F"	766314
	"South Carolina"	"45"	"59 years"	"59"	"Male"	"M"	684788
	"South Carolina"	"45"	"60 years"	"60"	"Female"	"F"	745721
	"South Carolina"	"45"	"60 years"	"60"	"Male"	"M"	663844
	"South Carolina"	"45"	"61 years"	"61"	"Female"	"F"	726706
	"South Carolina"	"45"	"61 years"	"61"	"Male"	"M"	643900
	"South Carolina"	"45"	"62 years"	"62"	"Female"	"F"	713623
	"South Carolina"	"45"	"62 years"	"62"	"Male"	"M"	627630
	"South Carolina"	"45"	"63 years"	"63"	"Female"	"F"	702747
	"South Carolina"	"45"	"63 years"	"63"	"Male"	"M"	616152
	"South Carolina"	"45"	"64 years"	"64"	"Female"	"F"	686507
	"South Carolina"	"45"	"64 years"	"64"	"Male"	"M"	597015
	"South Carolina"	"45"	"65 years"	"65"	"Female"	"F"	668760
	"South Carolina"	"45"	"65 years"	"65"	"Male"	"M"	580028
	"South Carolina"	"45"	"66 years"	"66"	"Female"	"F"	648585
	"South Carolina"	"45"	"66 years"	"66"	"Male"	"M"	558925
	"South Carolina"	"45"	"67 years"	"67"	"Female"	"F"	635304
	"South Carolina"	"45"	"67 years"	"67"	"Male"	"M"	544634
	"South Carolina"	"45"	"68 years"	"68"	"Female"	"F"	604759
	"South Carolina"	"45"	"68 years"	"68"	"Male"	"M"	514064
	"South Carolina"	"45"	"69 years"	"69"	"Female"	"F"	581168
	"South Carolina"	"45"	"69 years"	"69"	"Male"	"M"	490722
	"South Carolina"	"45"	"70 years"	"70"	"Female"	"F"	558264
	"South Carolina"	"45"	"70 years"	"70"	"Male"	"M"	466353
	"South Carolina"	"45"	"71 years"	"71"	"Female"	"F"	528964
	"South Carolina"	"45"	"71 years"	"71"	"Male"	"M"	437840
	"South Carolina"	"45"	"72 years"	"72"	"Female"	"F"	503042
	"South Carolina"	"45"	"72 years"	"72"	"Male"	"M"	409352
	"South Carolina"	"45"	"73 years"	"73"	"Female"	"F"	470397
	"South Carolina"	"45"	"73 years"	"73"	"Male"	"M"	376167
	"South Carolina"	"45"	"74 years"	"74"	"Female"	"F"	451670
	"South Carolina"	"45"	"74 years"	"74"	"Male"	"M"	352176
	"South Carolina"	"45"	"75 years"	"75"	"Female"	"F"	426817
	"South Carolina"	"45"	"75 years"	"75"	"Male"	"M"	327665
	"South Carolina"	"45"	"76 years"	"76"	"Female"	"F"	403506
	"South Carolina"	"45"	"76 years"	"76"	"Male"	"M"	302100
	"South Carolina"	"45"	"77 years"	"77"	"Female"	"F"	379624
	"South Carolina"	"45"	"77 years"	"77"	"Male"	"M"	276359
	"South Carolina"	"45"	"78 years"	"78"	"Female"	"F"	357106
	"South Carolina"	"45"	"78 years"	"78"	"Male"	"M"	252018
	"South Carolina"	"45"	"79 years"	"79"	"Female"	"F"	337381
	"South Carolina"	"45"	"79 years"	"79"	"Male"	"M"	228621
	"South Carolina"	"45"	"80 years"	"80"	"Female"	"F"	316921
	"South Carolina"	"45"	"80 years"	"80"	"Male"	"M"	204949
	"South Carolina"	"45"	"81 years"	"81"	"Female"	"F"	287659
	"South Carolina"	"45"	"81 years"	"81"	"Male"	"M"	182011
	"South Carolina"	"45"	"82 years"	"82"	"Female"	"F"	265317
	"South Carolina"	"45"	"82 years"	"82"	"Male"	"M"	159890
	"South Carolina"	"45"	"83 years"	"83"	"Female"	"F"	245555
	"South Carolina"	"45"	"83 years"	"83"	"Male"	"M"	141203
	"South Carolina"	"45"	"84 years"	"84"	"Female"	"F"	222355
	"South Carolina"	"45"	"84 years"	"84"	"Male"	"M"	121815
	"South Carolina"	"45"	"85+ years"	"85+"	"Female"	"F"	1256931
	"South Carolina"	"45"	"85+ years"	"85+"	"Male"	"M"	530724
	"South Dakota"	"46"	"14 years"	"14"	"Female"	"F"	168280
	"South Dakota"	"46"	"14 years"	"14"	"Male"	"M"	178716
	"South Dakota"	"46"	"15 years"	"15"	"Female"	"F"	169040
	"South Dakota"	"46"	"15 years"	"15"	"Male"	"M"	179876
	"South Dakota"	"46"	"16 years"	"16"	"Female"	"F"	169127
	"South Dakota"	"46"	"16 years"	"16"	"Male"	"M"	179138
	"South Dakota"	"46"	"17 years"	"17"	"Female"	"F"	168904
	"South Dakota"	"46"	"17 years"	"17"	"Male"	"M"	178659
	"South Dakota"	"46"	"18 years"	"18"	"Female"	"F"	166862
	"South Dakota"	"46"	"18 years"	"18"	"Male"	"M"	176877
	"South Dakota"	"46"	"19 years"	"19"	"Female"	"F"	177269
	"South Dakota"	"46"	"19 years"	"19"	"Male"	"M"	186440
	"South Dakota"	"46"	"20 years"	"20"	"Female"	"F"	172985
	"South Dakota"	"46"	"20 years"	"20"	"Male"	"M"	181895
	"South Dakota"	"46"	"21 years"	"21"	"Female"	"F"	167612
	"South Dakota"	"46"	"21 years"	"21"	"Male"	"M"	176833
	"South Dakota"	"46"	"22 years"	"22"	"Female"	"F"	160729
	"South Dakota"	"46"	"22 years"	"22"	"Male"	"M"	171291
	"South Dakota"	"46"	"23 years"	"23"	"Female"	"F"	153380
	"South Dakota"	"46"	"23 years"	"23"	"Male"	"M"	168164
	"South Dakota"	"46"	"24 years"	"24"	"Female"	"F"	149771
	"South Dakota"	"46"	"24 years"	"24"	"Male"	"M"	161754
	"South Dakota"	"46"	"25 years"	"25"	"Female"	"F"	148521
	"South Dakota"	"46"	"25 years"	"25"	"Male"	"M"	159421
	"South Dakota"	"46"	"26 years"	"26"	"Female"	"F"	146798
	"South Dakota"	"46"	"26 years"	"26"	"Male"	"M"	155786
	"South Dakota"	"46"	"27 years"	"27"	"Female"	"F"	145781
	"South Dakota"	"46"	"27 years"	"27"	"Male"	"M"	156058
	"South Dakota"	"46"	"28 years"	"28"	"Female"	"F"	142529
	"South Dakota"	"46"	"28 years"	"28"	"Male"	"M"	152292
	"South Dakota"	"46"	"29 years"	"29"	"Female"	"F"	149207
	"South Dakota"	"46"	"29 years"	"29"	"Male"	"M"	157104
	"South Dakota"	"46"	"30 years"	"30"	"Female"	"F"	149650
	"South Dakota"	"46"	"30 years"	"30"	"Male"	"M"	157393
	"South Dakota"	"46"	"31 years"	"31"	"Female"	"F"	149026
	"South Dakota"	"46"	"31 years"	"31"	"Male"	"M"	156434
	"South Dakota"	"46"	"32 years"	"32"	"Female"	"F"	149887
	"South Dakota"	"46"	"32 years"	"32"	"Male"	"M"	155866
	"South Dakota"	"46"	"33 years"	"33"	"Female"	"F"	149239
	"South Dakota"	"46"	"33 years"	"33"	"Male"	"M"	157596
	"South Dakota"	"46"	"34 years"	"34"	"Female"	"F"	152349
	"South Dakota"	"46"	"34 years"	"34"	"Male"	"M"	160213
	"South Dakota"	"46"	"35 years"	"35"	"Female"	"F"	153882
	"South Dakota"	"46"	"35 years"	"35"	"Male"	"M"	158727
	"South Dakota"	"46"	"36 years"	"36"	"Female"	"F"	153215
	"South Dakota"	"46"	"36 years"	"36"	"Male"	"M"	159974
	"South Dakota"	"46"	"37 years"	"37"	"Female"	"F"	153959
	"South Dakota"	"46"	"37 years"	"37"	"Male"	"M"	160084
	"South Dakota"	"46"	"38 years"	"38"	"Female"	"F"	151646
	"South Dakota"	"46"	"38 years"	"38"	"Male"	"M"	158620
	"South Dakota"	"46"	"39 years"	"39"	"Female"	"F"	154272
	"South Dakota"	"46"	"39 years"	"39"	"Male"	"M"	160161
	"South Dakota"	"46"	"40 years"	"40"	"Female"	"F"	154463
	"South Dakota"	"46"	"40 years"	"40"	"Male"	"M"	160067
	"South Dakota"	"46"	"41 years"	"41"	"Female"	"F"	152720
	"South Dakota"	"46"	"41 years"	"41"	"Male"	"M"	156030
	"South Dakota"	"46"	"42 years"	"42"	"Female"	"F"	152126
	"South Dakota"	"46"	"42 years"	"42"	"Male"	"M"	157844
	"South Dakota"	"46"	"43 years"	"43"	"Female"	"F"	151959
	"South Dakota"	"46"	"43 years"	"43"	"Male"	"M"	157427
	"South Dakota"	"46"	"44 years"	"44"	"Female"	"F"	151547
