Year,State_Region,Type of Beverage,Gallons of beverage,Gallons of ethanol,Population (age 14 and older),Gallons of ethanol per capita age 14 and older,Population (age 21 and older),Gallons of ethanol per capita age 21 and older
2014,Maryland,All beverages,119.635854,10.584107,4.918212,21520,4.375562,24189
2014,Massachusetts,All beverages,165.517894,14.504467,5.704499,25426,5.056303,28686
2014,Michigan,All beverages,235.06392499999998,19.107437,8.237647,23195,7.281045,26243
2014,Minnesota,All beverages,140.93641,12.503542,4.453353,28077,3.951437,31643
2014,Mississippi,All beverages,78.90899800000001,5.422295,2.42542,22356,2.131281,25441
2014,Missouri,All beverages,153.278686,11.974191,4.980339,24043,4.421375,27083
2014,Montana,All beverages,35.828264,2.61181,0.84648,30855,0.756107,34543
2014,Nebraska,All beverages,51.235704999999996,3.474387,1.51223,22975,1.33051,26113
2014,Nevada,All beverages,91.581921,7.799815,2.30614,33822,2.062061,37825
2014,New Hampshire,All beverages,55.596160999999995,5.127792,1.132643,45273,1.006395,50952
2014,New Jersey,All beverages,189.295255,17.542283,7.338101,23906,6.537549,26833
2014,New Mexico,All beverages,56.04788,4.100857,1.698927,24138,1.500909,27322
2014,New York,All beverages,427.21489399999996,36.164083,16.415749,22030,14.649429,24686
2014,North Carolina,All beverages,228.549889,16.926513,8.167907,20723,7.243037,23369
2014,North Dakota,All beverages,26.195462,2.065797,0.60304,34256,0.533902,38692
2014,Ohio,All beverages,287.959231,19.417449,9.578602,20272,8.492966,22863
2014,Oklahoma,All beverages,85.38127499999999,5.982045,3.131852,19101,2.767035,21619
2014,Oregon,All beverages,112.269977,8.909864,3.30031,26997,2.957238,30129
2014,Pennsylvania,All beverages,360.22676,25.131516,10.723965,23435,9.547999,26321
2014,Rhode Island,All beverages,25.586773,2.135055,0.894847,23859,0.789898,27030
2014,South Carolina,All beverages,124.571936,9.089429,3.984946,22809,3.54351,25651
2014,South Dakota,All beverages,25.844206,1.879066,0.683556,27490,0.603388,31142
2014,Tennessee,All beverages,144.212492,10.86463,5.386259,20171,4.796071,22653
2014,Texas,All beverages,683.507458,47.797777,21.401591,22334,18.697379,25564
2014,Utah,All beverages,38.657638999999996,3.043598,2.222567,13694,1.90521,15975
2014,Vermont,All beverages,22.6482,1.635052,0.533811,30630,0.471363,34688
2014,Virginia,All beverages,189.30873,14.489283,6.865475,21105,6.106196,23729
2014,Washington,All beverages,159.364226,13.107394,5.807926,22568,5.190181,25254
2014,West Virginia,All beverages,44.924797,2.769213,1.556659,17789,1.399506,19787
2014,Wisconsin,All beverages,177.102489,14.151977,4.75132,29785,4.20803,33631
2014,Wyoming,All beverages,15.701153,1.291646,0.473646,27270,0.421455,30647
2015,Alabama,All beverages,113.541448,8.063792,4.009425,20112,3.560076,22651
2015,Alaska,All beverages,18.747782,1.679052,0.591138,28404,0.523635,32065
2015,Arizona,All beverages,171.772676,13.030692,5.573672,23379,4.926283,26451
2015,Arkansas,All beverages,60.072052,4.447392,2.431747,18289,2.153416,20653
2015,California,All beverages,895.427842,72.724052,31.895437,22801,28.252111,25741
2015,Colorado,All beverages,141.52193,12.401805,4.472741,27728,3.982207,31143
2015,Connecticut,All beverages,77.916549,7.265026,3.016716,24083,2.66709,27240
2015,Delaware,All beverages,28.388413999999997,2.868254,0.784126,36579,0.700792,40929
2015,District of Columbia,All beverages,21.484973,2.204469,0.577191,38193,0.523961,42073
2015,Florida,All beverages,529.9648500000001,44.510897,17.077104,26065,15.418503,28868
2015,Georgia,All beverages,215.078868,16.05892,8.256163,19451,7.265738,22102
2015,Hawaii,All beverages,40.892886,3.07249,1.178119,26080,1.066249,28816
2015,Idaho,All beverages,41.543464,3.773336,1.315799,28677,1.152457,32742
2015,Illinois,All beverages,320.839496,24.984858,10.589178,23595,9.393078,26599
2015,Indiana,All beverages,140.846676,11.532472,5.395321,21375,4.750871,24274
2015,Iowa,All beverages,83.885579,6.03464,2.555639,23613,2.251955,26797
2015,Kansas,All beverages,60.59996,4.487639,2.348807,19106,2.063507,21748
2015,Kentucky,All beverages,92.8769,7.169078,3.643689,19675,3.240801,22121
2015,Louisiana,All beverages,126.378677,9.836557,3.79779,25901,3.375094,29145
2015,Maine,All beverages,41.124885,3.157622,1.134849,27824,1.022495,30882
2015,Maryland,All beverages,119.686972,10.603629,4.94774,21431,4.408735,24051
2015,Massachusetts,All beverages,164.45638399999999,14.466941,5.742434,25193,5.09799,28378
2015,Michigan,All beverages,222.07602,18.509336,8.256736,22417,7.310963,25317
2015,Minnesota,All beverages,142.985991,12.239939,4.482838,27304,3.982972,30731
2015,Mississippi,All beverages,78.37813500000001,5.450625,2.428877,22441,2.136653,25510
2015,Missouri,All beverages,157.152252,12.642563,4.999921,25286,4.443445,28452
2015,Montana,All beverages,36.29877,2.64285,0.854149,30941,0.764254,34581
2015,Nebraska,All beverages,50.647923999999996,3.458307,1.522164,22720,1.340052,25807
2015,Nevada,All beverages,92.01804200000001,7.863713,2.350333,33458,2.105264,37353
2015,New Hampshire,All beverages,60.518551,5.346388,1.137675,46994,1.013892,52731
2015,New Jersey,All beverages,188.494008,17.45699,7.35389,23738,6.561519,26605
2015,New Mexico,All beverages,45.820711,3.575227,1.703627,20986,1.507135,23722
2015,New York,All beverages,426.40756999999996,35.916622,16.436609,21852,14.701177,24431
2015,North Carolina,All beverages,233.62476700000002,17.412258,8.27269,21048,7.339757,23723
2015,North Dakota,All beverages,25.285154000000002,2.005744,0.614592,32635,0.545273,36784
2015,Ohio,All beverages,285.737868,19.488469,9.60528,20289,8.525739,22858
2015,Oklahoma,All beverages,84.749099,5.967995,3.159162,18891,2.791511,21379
2015,Oregon,All beverages,113.85491,9.085807,3.350156,27121,3.007404,30211
2015,Pennsylvania,All beverages,358.133736,25.047048,10.730928,23341,9.571113,26169
2015,Rhode Island,All beverages,25.172802,2.256724,0.896273,25179,0.792614,28472
2015,South Carolina,All beverages,124.604118,9.128218,4.048888,22545,3.604481,25325
2015,South Dakota,All beverages,26.008212,1.927768,0.686876,28066,0.60753,31731
2015,Tennessee,All beverages,146.362729,11.19669,5.43522,20600,4.84463,23112
2015,Texas,All beverages,713.156369,49.906056,21.844672,22846,19.10449,26123
2015,Utah,All beverages,39.331269,3.165672,2.265048,13976,1.941682,16304
2015,Vermont,All beverages,22.814956000000002,1.645456,0.534774,30769,0.473017,34786
2015,Virginia,All beverages,190.72247000000002,14.718185,6.916684,21279,6.158508,23899
2015,Washington,All beverages,162.62129099999999,13.374591,5.908378,22637,5.28965,25284
2015,West Virginia,All beverages,44.59017,2.763047,1.551133,17813,1.395951,19793
2015,Wisconsin,All beverages,175.840786,14.224842,4.7672,29839,4.228184,33643
2015,Wyoming,All beverages,15.707422,1.304269,0.475681,27419,0.423929,30766
2016,Alabama,All beverages,112.206598,8.07217,4.02176,20071,3.575715,22575
2016,Alaska,All beverages,19.513631,1.747695,0.594327,29406,0.527325,33143
2016,Arizona,All beverages,171.752345,13.191256,5.680363,23223,5.0279,26236
2016,Arkansas,All beverages,58.595595,4.392473,2.44369,17975,2.16588,20280
2016,California,All beverages,896.6237510000001,75.148499,32.16173,23366,28.561486,26311
2016,Colorado,All beverages,146.76989600000002,12.837432,4.559826,28153,4.064527,31584
2016,Connecticut,All beverages,78.37935300000001,7.369961,3.015352,24441,2.669963,27603
2016,Delaware,All beverages,29.070698,2.95397,0.791894,37303,0.708981,41665
2016,District of Columbia,All beverages,21.684139000000002,2.247724,0.585807,38370,0.533203,42155
2016,Florida,All beverages,537.487749,46.225422,17.431945,26518,15.764529,29322
2016,Georgia,All beverages,215.787869,16.312126,8.375023,19477,7.378027,22109
2016,Hawaii,All beverages,41.348704,3.122058,1.183911,26371,1.073186,29091
2016,Idaho,All beverages,42.598954,3.923841,1.34432,29188,1.178,33309
2016,Illinois,All beverages,317.144928,24.471798,10.576605,23138,9.398719,26037
2016,Indiana,All beverages,142.255107,11.755902,5.421618,21683,4.778955,24599
2016,Iowa,All beverages,84.191215,6.16373,2.564575,24034,2.262177,27247
2016,Kansas,All beverages,60.414377,4.518032,2.353732,19195,2.069795,21828
2016,Kentucky,All beverages,91.643046,7.226016,3.655659,19767,3.254102,22206
2016,Louisiana,All beverages,125.34724399999999,9.877978,3.811183,25918,3.391062,29129
2016,Maine,All beverages,41.129781,3.201074,1.138615,28114,1.02802,31138
2016,Maryland,All beverages,118.460347,10.712042,4.964708,21576,4.430738,24177
2016,Massachusetts,All beverages,164.423891,14.803582,5.77789,25621,5.137026,28817
2016,Michigan,All beverages,233.78341899999998,19.348192,8.283928,23356,7.349939,26324
2016,Minnesota,All beverages,144.06150200000002,12.510864,4.517685,27693,4.019486,31126
2016,Mississippi,All beverages,77.22845699999999,5.429974,2.432099,22326,2.143038,25338
2016,Missouri,All beverages,155.20118000000002,12.500811,5.016724,24918,4.464231,28002
2016,Montana,All beverages,36.560655,2.689757,0.863288,31157,0.773273,34784
2016,Nebraska,All beverages,49.63802,3.4329,1.534324,22374,1.351409,25402
2016,Nevada,All beverages,95.581916,8.376048,2.395006,34973,2.148721,38982
2016,New Hampshire,All beverages,60.788103,5.4239,1.145335,47356,1.023098,53014
2016,New Jersey,All beverages,186.624209,17.352482,7.365742,23558,6.582564,26361
2016,New Mexico,All beverages,49.592879999999994,3.859475,1.710437,22564,1.515188,25472
2016,New York,All beverages,431.604937,36.604123,16.436245,22270,14.729561,24851
2016,North Carolina,All beverages,236.718245,17.814465,8.392526,21227,7.447845,23919
2016,North Dakota,All beverages,24.106515,1.926291,0.613501,31398,0.545089,35339
2016,Ohio,All beverages,281.908137,19.57767,9.629829,20330,8.55974,22872
2016,Oklahoma,All beverages,84.05960300000001,5.993928,3.175608,18875,2.806929,21354
2016,Oregon,All beverages,117.64639700000001,9.416478,3.417922,27550,3.073304,30640
2016,Pennsylvania,All beverages,358.456789,25.302029,10.736516,23566,9.592344,26377
2016,Rhode Island,All beverages,25.019367000000003,2.304412,0.89818,25656,0.795731,28960
2016,South Carolina,All beverages,123.58042900000001,9.171535,4.110022,22315,3.663479,25035
2016,South Dakota,All beverages,26.088427,1.997661,0.693682,28798,0.61405,32533
2016,Tennessee,All beverages,149.236411,11.749414,5.486264,21416,4.895984,23998
2016,Texas,All beverages,739.1363309999999,51.902718,22.240987,23337,19.472186,26655
2016,Utah,All beverages,38.835246,3.118711,2.319942,13443,1.989055,15679
2016,Vermont,All beverages,22.822388,1.649248,0.534279,30869,0.473798,34809
2016,Virginia,All beverages,191.654228,14.920067,6.96314,21427,6.206515,24039
2016,Washington,All beverages,163.802304,13.578114,6.021257,22550,5.400761,25141
2016,West Virginia,All beverages,43.970137,2.720033,1.543045,17628,1.389889,19570
2016,Wisconsin,All beverages,174.127647,14.287976,4.784116,29865,4.249321,33624
2016,Wyoming,All beverages,15.025945,1.270859,0.474926,26759,0.423555,30005
2017,Alabama,All beverages,110.44543300000001,8.04397,4.033404,19943,3.589975,22407
2017,Alaska,All beverages,18.19466,1.666018,0.593351,28078,0.52698,31614
2017,Arizona,All beverages,171.336558,13.241992,5.781233,22905,5.127245,25827
2017,Arkansas,All beverages,58.659418,4.463261,2.456454,18170,2.178884,20484
2017,California,All beverages,887.526253,74.83162,32.384367,23107,28.810303,25974
2017,Colorado,All beverages,149.469019,13.184088,4.637587,28429,4.136264,31874
2017,Connecticut,All beverages,76.261458,7.26083,3.016225,24073,2.674235,27151
2017,Delaware,All beverages,28.354412000000004,2.896721,0.800081,36205,0.716681,40419
2017,District of Columbia,All beverages,21.556367,2.250295,0.591537,38041,0.538601,41780
2017,Florida,All beverages,538.471164,46.660291,17.73645,26308,16.06084,29052
2017,Georgia,All beverages,214.962465,16.378105,8.483675,19305,7.478641,21900
2017,Hawaii,All beverages,41.431869999999996,3.138902,1.181773,26561,1.071614,29291
2017,Idaho,All beverages,43.105051,4.007322,1.376512,29112,1.207318,33192
2017,Illinois,All beverages,315.992786,25.138416,10.5641,23796,9.397836,26749
2017,Indiana,All beverages,141.051373,11.522924,5.450136,21142,4.808742,23962
2017,Iowa,All beverages,83.01052399999999,6.181009,2.575986,23995,2.273888,27183
2017,Kansas,All beverages,61.149194,4.657002,2.357971,19750,2.074355,22450
2017,Kentucky,All beverages,90.278738,7.243725,3.671763,19728,3.269124,22158
2017,Louisiana,All beverages,123.964884,9.787143,3.808289,25700,3.391107,28861
2017,Maine,All beverages,41.169713,3.256226,1.143226,28483,1.034604,31473
2017,Maryland,All beverages,117.30913,10.679679,4.985226,21423,4.453372,23981
2017,Massachusetts,All beverages,165.730835,14.988309,5.819585,25755,5.179944,28935
2017,Michigan,All beverages,231.103836,19.450129,8.315291,23391,7.390861,26316
2017,Minnesota,All beverages,144.83731699999998,12.640832,4.557441,27737,4.057955,31151
2017,Mississippi,All beverages,75.564218,5.360468,2.438702,21981,2.150188,24930
2017,Missouri,All beverages,154.582631,12.758995,5.040135,25315,4.489388,28420
2017,Montana,All beverages,36.780706,2.708182,0.874355,30973,0.784154,34536
2017,Nebraska,All beverages,48.633023,3.402369,1.545374,22016,1.361122,24997
2017,Nevada,All beverages,96.03025,8.471028,2.442587,34681,2.19398,38610
2017,New Hampshire,All beverages,60.453194,5.445017,1.154341,47170,1.033482,52686
2017,New Jersey,All beverages,183.276785,17.42938,7.386046,23598,6.60665,26382
2017,New Mexico,All beverages,47.457679999999996,3.703317,1.716583,21574,1.521868,24334
2017,New York,All beverages,428.655822,36.605793,16.412678,22303,14.729325,24852
2017,North Carolina,All beverages,239.78158200000001,18.144272,8.501753,21342,7.551791,24026
2017,North Dakota,All beverages,24.157249,1.932691,0.613487,31503,0.545584,35424
2017,Ohio,All beverages,276.952982,19.522151,9.664706,20199,8.596836,22709
2017,Oklahoma,All beverages,82.601748,5.955596,3.184659,18701,2.814358,21161
2017,Oregon,All beverages,119.217645,9.573823,3.470176,27589,3.124528,30641
2017,Pennsylvania,All beverages,356.28398899999996,25.211763,10.750839,23451,9.615997,26219
2017,Rhode Island,All beverages,25.015175,2.338615,0.899183,26008,0.797644,29319
2017,South Carolina,All beverages,121.915852,9.135406,4.168672,21914,3.718366,24568
2017,South Dakota,All beverages,27.273987,2.002388,0.702123,28519,0.621675,32210
2017,Tennessee,All beverages,146.24954300000002,11.714458,5.5465,21120,4.953474,23649
2017,Texas,All beverages,737.203983,52.839802,22.596169,23384,19.793819,26695
2017,Utah,All beverages,38.896620000000006,3.233786,2.377977,13599,2.03776,15869
2017,Vermont,All beverages,22.73909,1.657822,0.53605,30927,0.47592,34834
2017,Virginia,All beverages,188.42365099999998,14.917853,7.016219,21262,6.25813,23838
2017,Washington,All beverages,163.365636,13.710838,6.134682,22350,5.511013,24879
2017,West Virginia,All beverages,42.914839,2.67074,1.53347,17416,1.382019,19325
